rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
18,cyclone,loopback,00c5f7031933,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1, ""reslim_mpi"": 3}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
18,cyclone,loopback,0bfc742125ae,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1, ""reslim_mpi"": 3}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
18,cyclone,loopback,0ed24e2f11ca,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2, ""reslim_mpi"": 3}",80,68,0.85,true,,,,,,,,,true,false,delivered
18,cyclone,loopback,1102a59cb30f,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0, ""reslim_mpi"": 3}",80,56,0.7,false,,,,,,,,,true,false,no_delivery
18,cyclone,loopback,140fb3cdbae8,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1, ""reslim_mpi"": 3}",80,72,0.9,true,,,,,,,,,true,false,delivered
18,cyclone,loopback,168a5cb855c8,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2, ""reslim_mpi"": 3}",80,55,0.6875,false,,,,,,,,,true,false,no_delivery
18,cyclone,loopback,1700ca5fce4d,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1, ""reslim_mpi"": 3}",80,70,0.875,true,,,,,,,,,true,false,delivered
18,cyclone,loopback,190f520966b5,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2, ""reslim_mpi"": 3}",80,51,0.6375,false,,,,,,,,,true,false,no_delivery
18,cyclone,loopback,19a5cab1d0da,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2, ""reslim_mpi"": 3}",80,66,0.825,true,,,,,,,,,true,false,delivered
18,cyclone,loopback,20414066356a,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_kind"": ""KEEP_ALL"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2, ""reslim_mpi"": 3}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
