rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
22,cyclone,loopback,07b2346a0259,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,0d5aaaf6b027,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,0efe2618d20c,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,cyclone,loopback,20fdce180a16,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,2f17b84d141b,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,3cfc11364be2,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,cyclone,loopback,5709c19024b9,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,cyclone,loopback,5817beded1a0,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,5f22f6fd8e1e,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,674b85e11391,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,70eeabaf5ce1,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,cyclone,loopback,933696916148,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,939d1df388e1,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,a9e4cbc41cb3,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,ae12313f0c15,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,dafde84213cf,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,eacce540295e,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,f50fa33a80b9,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,fa07bc34bd27,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,cyclone,loopback,fff4a5558bff,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,fastdds,loopback,23b9618a1e59,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,2bfb5530c357,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,2c818398f0c6,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,341b076b295b,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,4184ce32c561,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,54b986fbd147,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,fastdds,loopback,5a696db9f5fe,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,756e2e621933,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,fastdds,loopback,7de1cfcda167,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,8f8b6e09e8c0,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,9aa27609929b,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,9e9bb3392830,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,ad7ffc5cd7cf,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,fastdds,loopback,ca2018c79d32,20260630,2,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,cc03c2bfbc45,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,de6fafed17dd,20260630,3,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
22,fastdds,loopback,e794cf07ff52,20260630,1,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,e8d70186d5cf,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,eb6e22ab843b,20260630,4,50,1,0,1024,2,2,"{""reader_reliability"": ""BEST_EFFORT"", ""writer_reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
22,fastdds,loopback,eb71c2e81c0f,20260630,0,50,1,0,1024,2,2,"{""reader_reliability"": ""RELIABLE"", ""writer_reliability"": ""BEST_EFFORT""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
