rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
20,cyclone,loopback,17c3b0f9772f,20260701,1,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""A/volatile""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""VOLATILE"", ""partition"": ""A""}",20,20,1.0,1,,,,,,,,,true,true,accepted
20,cyclone,loopback,37b2f07f4f4f,20260701,0,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": true, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""A/transient""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""TRANSIENT_LOCAL"", ""partition"": ""A""}",20,20,1.0,1,,,,,,,,,true,true,accepted
20,cyclone,loopback,3d137bf82f1e,20260701,0,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/transient""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""TRANSIENT_LOCAL"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
20,cyclone,loopback,8240bdd836d1,20260701,0,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/volatile""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""VOLATILE"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
20,cyclone,loopback,af1dc90757da,20260701,1,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/transient""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""TRANSIENT_LOCAL"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
20,cyclone,loopback,c9b2df4489ae,20260701,1,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": true, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""A/transient""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""TRANSIENT_LOCAL"", ""partition"": ""A""}",20,20,1.0,1,,,,,,,,,true,true,accepted
20,cyclone,loopback,d8ff8839b04c,20260701,1,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/volatile""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""VOLATILE"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
20,cyclone,loopback,dfcc343e7426,20260701,0,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""A/volatile""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""VOLATILE"", ""partition"": ""A""}",20,20,1.0,1,,,,,,,,,true,true,accepted
20,fastdds,loopback,370f251a9f7b,20260701,1,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/volatile""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""VOLATILE"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
20,fastdds,loopback,570f3fe08f37,20260701,0,50,1,0,256,2,2,"{""_expect"": {""expect_recover"": false, ""kind"": ""recover"", ""knob"": ""partition+durability"", ""value"": ""empty/transient""}, ""_notin_engine"": ""cyclone"", ""_wpd_family"": ""part_durabl"", ""durability"": ""TRANSIENT_LOCAL"", ""partition"": ""empty""}",20,0,0.0,0,,,,,,,,,true,false,accepted
