rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
11,cyclone,loopback,065c2b28bfdc,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,41.0,,,,,,,true,true,delivered
11,cyclone,loopback,0e1c6f94cc08,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,46.3,,,,,,,true,true,delivered
11,cyclone,loopback,2e93d80e99b5,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,46.4,,,,,,,true,true,delivered
11,cyclone,loopback,31c5d0bc14f0,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.2,,,,,,,true,true,delivered
11,cyclone,loopback,3bf99040da96,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.5,,,,,,,true,true,delivered
11,cyclone,loopback,45f9594ce62a,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.8,,,,,,,true,true,delivered
11,cyclone,loopback,4990cdc6c49b,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,42.7,,,,,,,true,true,delivered
11,cyclone,loopback,578e73611754,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,45.2,,,,,,,true,true,delivered
11,cyclone,loopback,966a38780b5f,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,48.0,,,,,,,true,true,delivered
11,cyclone,loopback,9b4fe6ed9912,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,46.5,,,,,,,true,true,delivered
11,cyclone,loopback,9dca7d587c8a,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,47.8,,,,,,,true,true,delivered
11,cyclone,loopback,a57dbe9b3d2a,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,45.5,,,,,,,true,true,delivered
11,cyclone,loopback,ae7fb73182be,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,46.2,,,,,,,true,true,delivered
11,cyclone,loopback,b0e4b322a550,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.4,,,,,,,true,true,delivered
11,cyclone,loopback,bd05b9f39f9e,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,43.8,,,,,,,true,true,delivered
11,cyclone,loopback,e2de92eb331d,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.0,,,,,,,true,true,delivered
11,cyclone,loopback,ebd985f49ab5,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 150, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,49.0,,,,,,,true,true,delivered
11,cyclone,loopback,f0773d9c2f82,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,43.9,,,,,,,true,true,delivered
11,fastdds,loopback,03dcf76c5f34,20260630,0,50,1,0,1024,3,3,"{""high_action"": ""stop"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,190,0.7917,,high,402.3,,,,,,,true,true,delivered
11,fastdds,loopback,0dbc88359b7b,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": -1, ""ownership"": ""EXCLUSIVE""}",240,229,0.9542,,high,363.2,,,,,,,true,true,delivered
11,fastdds,loopback,13e09354d197,20260630,2,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,235,0.9792,,high,308.3,,,,,,,true,true,delivered
11,fastdds,loopback,2c3767aebae1,20260630,1,50,1,0,1024,3,3,"{""high_action"": ""delete"", ""lease_ms"": 300, ""ownership"": ""EXCLUSIVE""}",240,211,0.8792,,high,257.2,,,,,,,true,true,delivered
