rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
34,cyclone,loopback,00181ab3df3c,20260630,1,50,1,5,1024,2,2,"{""autodispose"": true, ""reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,true,false,true,true,delivered
34,cyclone,loopback,04287c479e02,20260630,1,50,1,5,1024,2,2,"{""autodispose"": false, ""reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
34,cyclone,loopback,04e23ed96330,20260630,0,50,50,10,1024,2,2,"{""autodispose"": false, ""reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
34,cyclone,loopback,0a434afeacc8,20260630,0,50,50,10,1024,2,2,"{""autodispose"": false, ""reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
34,cyclone,loopback,0ba64f322bcf,20260630,2,50,1,5,1024,2,2,"{""autodispose"": true, ""reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,true,false,true,true,delivered
34,cyclone,loopback,0dd2bffff46c,20260630,2,50,1,5,1024,2,2,"{""autodispose"": true, ""reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,true,false,true,true,delivered
34,cyclone,loopback,0e8056c8b811,20260630,2,50,1,0,1024,2,2,"{""autodispose"": true, ""reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,true,false,true,true,delivered
34,cyclone,loopback,0ea4d93b40e6,20260630,0,50,1,10,1024,2,2,"{""autodispose"": false, ""reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
34,cyclone,loopback,0ecc39f02ec3,20260630,1,50,50,5,1024,2,2,"{""autodispose"": false, ""reliability"": ""RELIABLE""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
34,cyclone,loopback,10c0fd2a5272,20260630,1,50,1,20,1024,2,2,"{""autodispose"": false, ""reliability"": ""BEST_EFFORT""}",20,20,1.0,,,,,,,,false,true,true,true,delivered
