rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
1,cyclone,emu,12536445802f,20260630,4,50,1,0,1024,1,2,"{""history_depth"": 5, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,17e5f006c138,20260630,1,50,1,0,1024,1,2,"{""history_depth"": 8, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,1a23f98fab79,20260630,0,50,1,0,1024,1,2,"{""history_depth"": 5, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,342abe364015,20260630,2,50,1,0,1024,1,2,"{""history_depth"": 4, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,42385769c4e4,20260630,1,50,1,0,1024,1,2,"{""history_depth"": 4, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,458d21dd4870,20260630,3,50,1,0,1024,1,2,"{""history_depth"": 2, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,564b1c0d1dab,20260630,4,50,1,0,1024,1,2,"{""history_depth"": 2, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,66cd8fd1e150,20260630,0,50,1,0,1024,1,2,"{""history_depth"": 8, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,701aa4ab84ab,20260630,4,50,1,0,1024,1,2,"{""history_depth"": 4, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
1,cyclone,emu,7b98e9693f0d,20260630,3,50,1,0,1024,1,2,"{""history_depth"": 4, ""history_kind"": ""KEEP_LAST"", ""reslim_mpi"": 4}",20,0,0.0,,,,,,,,,,true,true,accepted_matched
