rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
21,cyclone,loopback,005d66beb9ff,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,00ede46a92cc,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,0460e485e92b,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,08dba1fd6138,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,09ac939a9cb1,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,0d587149427d,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,12460e47e605,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,1311651cff9c,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,15bc9caf85c8,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,223a24ad0c31,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,255e6f60024b,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,2fb2fc1ae036,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,313b43173638,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,31b82908f14e,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,3773027204a3,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,395a3ad0441c,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,398478a20c71,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,40ce36a319a8,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,41687cae3862,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,46e30f755d83,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,4dfe981899fe,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,4f8b6145718c,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,5453c3fd3ea9,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,576f3126d13f,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,5f03fcd3ab35,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,65c6be049a4a,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,66d687ffb505,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,6cb5442aa25a,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,6ea60446b94e,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,7832f3dc1296,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,7ea8baad3e04,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,80028b678607,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,824aa3f75773,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,8276bfda7878,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,8fc82eaf241b,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,93905f8c8a91,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,93bed5a873fb,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,941d99e8e8dc,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,964effd21d82,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,96664d835541,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,984d79b6e5e1,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,9a40f26cd329,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,9b3be3ee38a7,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,a2a87f3fde55,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,a422f7b381cd,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,a63378a8b166,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,a674d60c6cd7,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,a771a9094488,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,a7ec4081f334,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,a9454964244c,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,b13bc250d91a,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,b2756535e6bb,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,b45676d0cb50,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,b743dc19a4c8,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,b8e8905ad35a,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,ba5a8ab6100f,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,bcf6e7838ef4,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,bf3b6f3af519,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,c21b3a4b6069,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,c7c672128f64,20260630,2,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,c9ddf9dc117d,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""empty""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,c9e30bc1baa3,20260630,3,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,ce37e347b558,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""A""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,ce3f0838398b,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""empty"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,d15f0faf3685,20260630,4,50,1,0,1024,2,2,"{""reader_partition"": ""A"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,false,match_rejected
21,cyclone,loopback,d3cffd7751de,20260630,0,50,1,0,1024,2,2,"{""reader_partition"": ""B"", ""writer_partition"": ""B""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
21,cyclone,loopback,d869885641df,20260630,1,50,1,0,1024,2,2,"{""reader_partition"": ""overlap"", ""writer_partition"": ""overlap""}",0,0,0.0,,,,,,,,,,true,true,accepted_matched
