rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
23,cyclone,loopback,07c82a691e58,20260630,2,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""VOLATILE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,0e57639ea035,20260630,1,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,20d659e9cd92,20260630,4,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,476cc6d2136d,20260630,3,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""VOLATILE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,5cbfd0d230eb,20260630,4,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,7cfde45a28a5,20260630,0,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,86374e692896,20260630,3,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,9c0281997fc0,20260630,2,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,a25644ec62e7,20260630,3,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""VOLATILE""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
23,cyclone,loopback,a69051f95b16,20260630,0,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,a83a4c4d2323,20260630,2,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""VOLATILE""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
23,cyclone,loopback,ae24016039a2,20260630,0,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""VOLATILE""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
23,cyclone,loopback,b30a095072a4,20260630,0,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""VOLATILE""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,be2a13b211bf,20260630,3,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,c350f189f20b,20260630,2,50,1,0,1024,2,2,"{""reader_durability"": ""VOLATILE"", ""writer_durability"": ""TRANSIENT_LOCAL""}",20,20,1.0,,,,,,,,,,true,true,accepted_matched
23,cyclone,loopback,cbac8797710b,20260630,4,50,1,0,1024,2,2,"{""reader_durability"": ""TRANSIENT_LOCAL"", ""writer_durability"": ""VOLATILE""}",20,0,0.0,,,,,,,,,,true,false,match_rejected
