rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
3,cyclone,loopback,00e17ac4bf44,20260630,2,50,1,0,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 550, ""reliability"": ""BEST_EFFORT""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,03ead6328a4a,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 550, ""reliability"": ""RELIABLE""}",80,58,0.725,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,052e26217763,20260630,1,50,1,0,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 550, ""reliability"": ""RELIABLE""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,0992630fa562,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 150, ""reliability"": ""BEST_EFFORT""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,0d34e4b2d16b,20260630,1,50,1,0,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 150, ""reliability"": ""BEST_EFFORT""}",80,66,0.825,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,1040bc12606c,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 150, ""reliability"": ""RELIABLE""}",80,78,0.975,true,,,,,,,,,true,false,delivered
3,cyclone,loopback,1043c5b99b18,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 550, ""reliability"": ""BEST_EFFORT""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,11bec23ae965,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 50, ""reliability"": ""BEST_EFFORT""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,140e824b5f43,20260630,1,50,1,20,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 550, ""reliability"": ""BEST_EFFORT""}",80,58,0.725,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,14c88801d867,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""late_join_ms"": 550, ""reliability"": ""RELIABLE""}",80,78,0.975,true,,,,,,,,,true,false,delivered
3,cyclone,loopback,1f8e20a6bd46,20260630,2,50,1,0,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 350, ""reliability"": ""RELIABLE""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
3,cyclone,loopback,23af213dd15a,20260630,0,50,1,0,1024,2,2,"{""durability"": ""VOLATILE"", ""late_join_ms"": 50, ""reliability"": ""BEST_EFFORT""}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
