rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
16,cyclone,loopback,1dc3531b76c0,20260630,1,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.6,,,,,,,true,true,delivered
16,cyclone,loopback,4516ea3d12e2,20260630,2,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,1.0,,,,,,,true,true,delivered
16,cyclone,loopback,484eafe1e20c,20260630,2,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,44.0,,,,,,,true,true,delivered
16,cyclone,loopback,62ad806e6905,20260630,0,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,45.8,,,,,,,true,true,delivered
16,cyclone,loopback,6566f07d6a79,20260630,1,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,43.6,,,,,,,true,true,delivered
16,cyclone,loopback,6a504e57215d,20260630,1,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,324,1.35,,high,41.4,,,,,,,true,true,delivered
16,cyclone,loopback,9a22d11a3249,20260630,0,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,324,1.35,,high,45.6,,,,,,,true,true,delivered
16,cyclone,loopback,a1a32358ecf2,20260630,2,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,324,1.35,,high,47.5,,,,,,,true,true,delivered
16,cyclone,loopback,bfa3be9c9e73,20260630,1,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,324,1.35,,high,42.7,,,,,,,true,true,delivered
16,cyclone,loopback,d73a56d7bc4e,20260630,2,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,324,1.35,,high,42.9,,,,,,,true,true,delivered
16,cyclone,loopback,ea9d1b43270c,20260630,0,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,324,1.35,,high,40.4,,,,,,,true,true,delivered
16,cyclone,loopback,f328c5e05613,20260630,0,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,323,1.3458,,high,3.4,,,,,,,true,true,delivered
16,fastdds,loopback,0b247386f3ea,20260630,0,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,233,0.9708,,high,399.3,,,,,,,true,true,delivered
16,fastdds,loopback,1c502fa127ff,20260630,2,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,190,0.7917,,high,403.0,,,,,,,true,true,delivered
16,fastdds,loopback,2cdfe0f36c68,20260630,0,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,234,0.975,,high,360.2,,,,,,,true,true,delivered
16,fastdds,loopback,3b569a594aa4,20260630,2,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,193,0.8042,,high,403.0,,,,,,,true,true,delivered
16,fastdds,loopback,3da5ab97f7cf,20260630,1,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,226,0.9417,,high,355.1,,,,,,,true,true,delivered
16,fastdds,loopback,5a8dd59b1eb3,20260630,1,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,183,0.7625,,high,357.1,,,,,,,true,true,delivered
16,fastdds,loopback,7c2643668f49,20260630,1,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,197,0.8208,,high,402.6,,,,,,,true,true,delivered
16,fastdds,loopback,91d533373f6f,20260630,0,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,233,0.9708,,high,402.6,,,,,,,true,true,delivered
16,fastdds,loopback,b55c5ed847f2,20260630,2,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""SHARED""}",240,234,0.975,,high,409.6,,,,,,,true,true,delivered
16,fastdds,loopback,ca1ec9218008,20260630,1,50,1,0,1024,3,3,"{""autodispose"": false, ""ownership"": ""EXCLUSIVE""}",240,228,0.95,,high,354.6,,,,,,,true,true,delivered
16,fastdds,loopback,e434ef938e3d,20260630,2,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""EXCLUSIVE""}",240,221,0.9208,,high,361.0,,,,,,,true,true,delivered
16,fastdds,loopback,ed876def430f,20260630,0,50,1,0,1024,3,3,"{""autodispose"": true, ""ownership"": ""SHARED""}",240,233,0.9708,,high,413.2,,,,,,,true,true,delivered
