rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
32,cyclone,loopback,47b966e70526,20260630,0,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,76cd651b1bf3,20260630,1,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,fb1748915ecf,20260630,2,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,1cbf11c7f5a9,20260630,3,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,ddc1f941075c,20260630,4,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,33aae997b875,20260630,5,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,78ef68a8bbcf,20260630,6,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,dc7965a7c25d,20260630,7,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,6ddb4246a3f5,20260630,8,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,1b0794b2b4f0,20260630,9,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 8}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,11348e2beb35,20260630,0,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,6f420e11e85c,20260630,1,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,09931262cfe0,20260630,2,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,0df8d4772a3d,20260630,3,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,f709bd4750f5,20260630,4,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,350699860b17,20260630,5,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,32f58e318db1,20260630,6,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,3b34e1112297,20260630,7,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,2cccbbbb7846,20260630,8,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,a297bca85286,20260630,9,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 9}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,18ad0a1fda5c,20260630,0,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,b7693b8e40a9,20260630,1,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,795b63a448fb,20260630,2,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,99d7bbb0da77,20260630,3,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,38c23223e1eb,20260630,4,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,dc135451a007,20260630,5,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,7157908fc078,20260630,6,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,ae2cd70e8ff3,20260630,7,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,384800d4b3f2,20260630,8,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,a544a571367d,20260630,9,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 10}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,93c2edfbea37,20260630,0,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,c055617031d8,20260630,1,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,46ef05b1ddd4,20260630,2,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,c3affd6b508f,20260630,3,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,1f7e086ffcc1,20260630,4,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,3dc7b8936ed2,20260630,5,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,83f19f8b4399,20260630,6,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,f8cbf65a7c3d,20260630,7,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,4c690682168c,20260630,8,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,ebcc5ff37d32,20260630,9,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 11}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,93c7bef7e80a,20260630,0,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 12}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,ebdbe7336ddd,20260630,1,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 12}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,f332cf4703f4,20260630,2,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 12}",1000,1000,1.0,,,,,,,,,,true,true,delivered
32,cyclone,loopback,a5be42b31e08,20260630,3,10,50,0,1024,2,2,"{""history_kind"": ""KEEP_ALL"", ""reliability"": ""RELIABLE"", ""reslim_mpi"": 12}",1000,1000,1.0,,,,,,,,,,true,true,delivered
