rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
4,cyclone,loopback,0e2ed9c9b7a1,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,42.1,,,,,,,true,true,delivered
4,cyclone,loopback,1b785788c50d,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,324,1.35,,high,42.6,,,,,,,true,true,delivered
4,cyclone,loopback,1c7c4c720984,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,0.0,,,,,,,true,true,delivered
4,cyclone,loopback,2a9436a175d1,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,42.2,,,,,,,true,true,delivered
4,cyclone,loopback,3a0b3fcf2053,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,323,1.3458,,high,7.1,,,,,,,true,true,delivered
4,cyclone,loopback,4a9825d2867f,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,324,1.35,,high,41.7,,,,,,,true,true,delivered
4,cyclone,loopback,4c079e779880,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,40.6,,,,,,,true,true,delivered
4,cyclone,loopback,b4b1c2c962c4,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,324,1.35,,high,43.5,,,,,,,true,true,delivered
4,cyclone,loopback,c6e4f270ec5c,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,324,1.35,,high,47.1,,,,,,,true,true,delivered
4,cyclone,loopback,d5f655a6314e,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,49.8,,,,,,,true,true,delivered
4,cyclone,loopback,ec27d5ceb6c5,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,324,1.35,,high,41.2,,,,,,,true,true,delivered
4,cyclone,loopback,ed8430628044,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,324,1.35,,high,45.2,,,,,,,true,true,delivered
4,fastdds,loopback,09128f4c7762,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,234,0.975,,high,380.9,,,,,,,true,true,delivered
4,fastdds,loopback,103de7d3d6a4,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,211,0.8792,,high,405.8,,,,,,,true,true,delivered
4,fastdds,loopback,21df5f982651,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,233,0.9708,,high,404.5,,,,,,,true,true,delivered
4,fastdds,loopback,2e413bc3e190,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,233,0.9708,,high,402.7,,,,,,,true,true,delivered
4,fastdds,loopback,405c1950ba90,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,196,0.8167,,high,362.2,,,,,,,true,true,delivered
4,fastdds,loopback,826a5dfab7f6,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""BEST_EFFORT""}",240,233,0.9708,,high,407.8,,,,,,,true,true,delivered
4,fastdds,loopback,a0335b21c2ab,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,205,0.8542,,high,401.7,,,,,,,true,true,delivered
4,fastdds,loopback,b3ab2723f699,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,234,0.975,,high,366.8,,,,,,,true,true,delivered
4,fastdds,loopback,b4160692a787,20260630,0,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,215,0.8958,,high,364.3,,,,,,,true,true,delivered
4,fastdds,loopback,f0cee0cc3648,20260630,2,50,1,0,1024,3,3,"{""ownership"": ""EXCLUSIVE"", ""reliability"": ""RELIABLE""}",240,196,0.8167,,high,403.5,,,,,,,true,true,delivered
4,fastdds,loopback,f3690b17776e,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""BEST_EFFORT""}",240,234,0.975,,high,362.7,,,,,,,true,true,delivered
4,fastdds,loopback,fbb9da7372de,20260630,1,50,1,0,1024,3,3,"{""ownership"": ""SHARED"", ""reliability"": ""RELIABLE""}",240,234,0.975,,high,411.1,,,,,,,true,true,delivered
